X,Y,objectid,globalid,business_name,address_help_your_customer_find,phone_number_to_place_an_order,business_website,are_you_open_for,provide_details_for_you_busines,CreationDate,EditDate
-122.355372977639,47.625309,2189,4fb35413-0311-4a09-88b7-0d681c15fbcf,Yummy Teriyaki - Lower Queen Anne,"622 1st Ave N Seattle, WA 98109",206-281-7220,http://yummyteriyakiseattle.com,"takeout,third_party_delivery_service","Hours of Operations 11AM-9PM Mon-Sat.
We provide pickup and 3rd party delivery",2020/04/18 23:54:56.332+00,2020/04/26 22:55:16.499+00
-122.323065427838,47.6151757235559,2190,f34e9a7d-2298-44df-8c39-cf5b96c34190,Linda's Tavern,"707 E Pine St, Seattle, WA 98122",(206) 325-1220,https://www.lindastavern.com/,"takeout,curbside",Open every Thursday and Friday from 4pm to 8pm for takeout and curbside ordering.,2020/04/19 01:23:34.988+00,2020/04/19 01:23:34.988+00
-122.382781521525,47.6659991329276,2191,e7c1b8bf-5486-44df-840a-af6763da6824,King's Hardware,"5225 Ballard Ave NW, Seattle, WA 98107",(206) 782-0027,http://www.kingsballard.com/,"takeout,curbside",Open every Thursday and Friday from 4pm to 8pm for takeout and curbside ordering.,2020/04/19 01:24:57.144+00,2020/04/19 01:24:57.144+00
-122.179089981101,47.8632999877377,2192,a4e045ab-2590-4074-8bff-16803e5f92ce,Twisted Lime Pub,"3916 148th st se ste.200 Mill Creek, WA 98012",425-948-7882,http://twistedlimepub.com,"takeout,curbside","Open Daily 12-8
Also serving cocktails, beer and wine togo!",2020/04/19 03:57:24.924+00,2020/04/20 22:54:53.958+00
-122.219334,47.911689,2193,67d1bec5-ada3-4d7d-805d-0d54ed457241,Basil Vietnamese Cuisine,"909 SE Everett Mall Way Suite D400, Everett WA 98208",425-374-8082,,"takeout,delivery",,2020/04/19 19:28:32.601+00,2020/04/19 19:28:32.601+00
-122.203225571385,47.9794085046143,2194,9531b392-8b76-421e-8bc7-eb2bfbdd8df6,Brooklyn Bros. Pizzeria,"1919 Hewitt Ave, Everett WA 98201",425-258-6900,http://bbpmenu.com,takeout,"Street parking only. Cans, bottles and growlers available for takeout. Current hours are noon-8 p.m. Wednesday - Sunday 
",2020/04/19 19:32:23.516+00,2020/04/20 14:49:20.643+00
-122.1921135,47.979405,2195,b05abea0-2603-4bf0-84cd-10259748246b,Buck's American Cafe,"2901 Hewitt Ave, Everett WA 98201",425-258-1351,http://bucksamericancafe.com,"takeout,curbside,delivery,third_party_delivery_service",Takeout and Curbside pickup available Monday through Friday Noon to 7 p.m. Closed Saturday and Sunday. Delivery thru Uber Eats.,2020/04/19 19:38:36.698+00,2020/04/19 21:25:47.489+00
-122.201302051038,47.975887074964,2196,ae15b69c-0bfa-4de8-847b-6b63c2a459ba,Buzz Inn Steakhouse,"3121 Broadway, Everett WA 98201",425-259-1972,http://buzzinnsteakhouse.com,takeout,Check Buzz Inn website or call for more details on other Everett locations,2020/04/19 19:41:05.688+00,2020/04/20 20:48:27.883+00
-122.21145,47.997585,2197,cf44ce25-edc7-45b3-8861-83d52e2e6417,Cafe Zippy,"1502 Rucker Ave, Everett WA 98201",425-303-0474,http://cafezippy.com,"takeout,curbside,delivery,third_party_delivery_service","Street parking and back lot. If picking up, call for curbside delivery.",2020/04/19 19:43:05.139+00,2020/04/20 21:00:35.366+00
-122.248357472812,47.9308564875597,2198,bef5dc97-a180-43ef-832b-b5d8d7a33d0a,El Sabor de Chihuahua,"7405 Hardeson Rd, Everett WA 98203",425-513-0484,,takeout,,2020/04/19 19:44:51.894+00,2020/04/21 14:30:34.361+00
-122.208316787535,47.9809441747353,2199,50a09277-1f92-45de-8d45-47c429ce0736,Jasmine Thai,"2275 Colby Ave, Everett WA 98201",425-789-1724,,"takeout,curbside,delivery,third_party_delivery_service","Picking up? If you can’t park out front, there’s a loading zone in the alley.",2020/04/19 19:46:52.410+00,2020/04/21 14:35:04.410+00
-122.216868172315,48.000190372464,2200,c7a88502-3366-434c-83f1-dfaea2ba0d64,Jetty Bar & Grille,"1028 13th St, Everett WA 98201",425-217-2772,http://indigoeverett.com/dining.php,takeout,Park on Seiner Drive and pick up orders at the Jetty Grille Express window.,2020/04/19 20:16:54.713+00,2020/04/20 20:59:59.437+00
-122.207434000077,47.9800740473753,2201,34063fb1-2375-43a0-8b50-aad85d6f1c0a,Karl's Bakery & Cafe,"2814 Wetmore Ave, Everett WA 98201",425-252-1774,,"takeout,curbside,delivery",Karl’s is adding fresh-baked bread to their menu,2020/04/19 20:18:56.642+00,2020/04/21 14:33:32.361+00
-122.211899758172,47.9766585876129,2203,8338f429-4c61-47e5-89d7-5ccd4cda6552,Mazatlan,"1325 Pacific Ave, Everett WA 98201",425-404-3084,http://themazatlanmex.com/everett,"takeout,curbside,delivery",The parking garage off Grand Ave. has 3 designated spots for pick up.,2020/04/19 20:24:24.563+00,2020/04/21 14:31:32.718+00
-122.224599,47.910213,2204,90efb25f-933e-4804-8ddd-ae7ca5477017,Midnight Cookie Co.,"607 SE Everett Mall Pkwy #8, Everett WA 98208",425-512-9127,http://midnightcookieco.com,"takeout,delivery,third_party_delivery_service",,2020/04/19 20:26:48.859+00,2020/04/20 22:55:30.673+00
-122.209472943224,47.9792100280914,2205,132e18af-14e0-4406-8695-0fe204c4c1cd,The Vintage Cafe,"1510 Hewitt Ave, Everett WA 98201",425-252-8224,http://thevintagecafe.net,"takeout,curbside",Call ahead for curbside pick up.,2020/04/19 20:30:03.573+00,2020/04/20 22:55:00.048+00
-122.23181620509,47.9178242247967,2206,460b21ff-45a5-42d8-8351-ddc4a3e3982a,Nom Nom Teriyaki 'n More,"8833 Evergreen Way, Everett WA 98208",425-212-9473,http://www.nomnomteriyakinmore.com/,takeout,,2020/04/19 20:31:50.403+00,2020/04/20 22:54:42.069+00
-122.209056,47.963025,2207,c7388617-ada9-416f-89b9-b426830da4ae,AFK Tavern,"1510 41st St, Everett WA 98201",425-259-0525,http://www.afktavern.com/,"takeout,curbside,delivery",,2020/04/19 20:33:48.550+00,2020/04/19 20:33:48.550+00
-122.333486563096,48.2193569553569,2208,ad2e163c-99b4-4126-840c-3c61d2bf569e,S & T Espresso ,24526 Florence Rd Stanwood WA 98292,(360)722-9823,,takeout,"Hours 7 am to 3 pm and we are a Drive up espresso stand in the county we provide Hot, cold and blended drinks Muffins / Scones and a smile ",2020/04/19 22:32:25.646+00,2020/05/11 16:44:05.989+00
-122.211760254958,47.9776099066246,2209,a42f9c7a-0866-4610-8076-be98544fc578,Port Gardner Bay Winery,"3006 Rucker Ave, Everett WA 98201",425-339-0293,http://portgardnerbaywinery.com,curbside,"Call in your order, then pull up to the back door off Grand Ave. for pick up.",2020/04/19 23:10:08.788+00,2020/04/21 14:31:46.423+00
-122.208455206984,47.9800266730565,2210,e02593a0-19ca-484e-8702-983c6d574a07,Starbucks,"2823 Colby Ave, Everett WA 98201",425-339-2688,http://starbucks.com,"takeout,delivery,third_party_delivery_service",Check Starbucks website or call for more details on other Everett locations,2020/04/19 23:11:54.010+00,2020/04/21 14:32:56.215+00
-122.207481,47.978991,2211,1304507b-1377-4196-8dfc-363bdfae53a2,Subway - Everett,"1620 Hewitt Ave, Everett WA 98201",425-252-4371,https://subway.com,"takeout,delivery,third_party_delivery_service",Free delivery is available with DashPass. Call ahead for pick up orders. Check Subway website or call for more details on other Everett locations.,2020/04/19 23:13:54.009+00,2020/04/23 15:04:31.891+00
-122.1927525,47.978811,2212,fe7510d5-362a-46b1-8dab-282b45f2df5c,Katana Sushi,"2818 Hewitt Ave, Everett WA 98201",425-512-9361,http://www.katanasushieverett.com,"takeout,curbside,delivery,third_party_delivery_service",Delivery available through DoorDash,2020/04/19 23:15:47.849+00,2020/04/20 22:54:48.124+00
-122.206985463164,47.9784508151582,2213,d1082204-56ff-4563-879d-90402d1f6fb8,uu,"2925 Wetmore Ave, Everett WA 98201",425-789-1897,http://cafeuu.net,takeout,Online ordering coming soon. Free non-alcoholic beverage with order.,2020/04/19 23:17:25.985+00,2020/04/21 14:32:23.625+00
-122.208423291198,47.9803637731146,2214,5bc5536e-d792-460b-8bb7-1eaf3132aa7a,The Valley Organic Deli,"2805 Colby Ave, Everett WA 98201",425-512-8577,http://valleyorganicdeli.com,takeout,"Order on their website, pick up at the counter.",2020/04/19 23:19:08.005+00,2020/04/21 14:33:12.219+00
-122.526074898811,47.241385503186,2215,7735f97f-435e-4829-8c9a-a15111a6119c,Royal Thai Bistro,"2045 Mildred St W, Tacoma, WA 98466",(253) 564-9409,http://www.royalthaibistro.com/,"takeout,curbside,third_party_delivery_service",11:00-9:00,2020/04/20 14:37:39.453+00,2020/04/20 14:37:39.453+00
-122.525775490506,47.241585697141,2216,1486ee6c-fece-431e-853b-7abeeff8c348,Poke Pop,"2013 Mildred St W, Fircrest, WA 98466",(253) 565-2393,https://www.facebook.com/pokepopco/,"takeout,curbside,third_party_delivery_service","M-F 11:00- 8:00 until May 1st
Sun 11-7 ",2020/04/20 14:46:17.637+00,2020/04/20 14:46:17.637+00
-122.324435446161,47.4067926898698,2217,42feaa2c-38fa-4004-870a-457a3ad1cd8a,Kaihana,"21816 Marine View Dr S, Des Moines, WA 98198",(206) 824-1776,https://locu.com/places/kaihana-seattle-us/,takeout,,2020/04/20 15:14:12.890+00,2020/04/22 15:28:58.171+00
-122.330577913267,47.6613391018524,2218,921c37a0-26b6-42ed-8802-c099b19b9ade,Tres Lecheria,"2315 N 45th St, Seattle, WA 98103",206.257.4299  ,https://www.cubesbaking.com,"takeout,delivery",Orders can be placed by phone or online,2020/04/20 18:21:39.884+00,2020/04/20 18:21:39.884+00
-122.386981279118,47.563623,2219,7bd756b4-4d68-4717-86f9-d7a0d973b0e5,Ma'Ono,"4437 California Avenue SW Seattle, WA  98116",,http://www.maonoseattle.com,"takeout,third_party_delivery_service","TEMPORARY HOURS FOR PICK-UP & DELIVERY:
Wednesday - Sunday: 4pm - 8pm",2020/04/20 18:43:29.430+00,2020/04/21 14:16:56.577+00
-122.2709355,47.564298,2220,a5fede97-7a24-4a34-8580-dd34037a3a79,Both Ways Cafe,"4922 S Genesee St. Seattle, WA",206-722-5799,https://www.bothwayscafe.com/,takeout,Hours 8am-2pm every day. Call ahead 206-722-5799 or order at front door.,2020/04/20 21:07:03.382+00,2020/04/20 21:07:03.382+00
-122.3154495,47.319903,2221,0eb8501f-cd3c-4d05-8a17-1cf3d49dc547,85*C Bakery Cafe,31503 Pacific Highway S,206-429-2506,,"takeout,third_party_delivery_service",,2020/04/20 22:21:59.460+00,2020/04/20 22:21:59.460+00
-122.312933042269,47.3213695643216,2222,83b1f08c-6c7a-4c47-84c1-d65601f25552,Akasaka Restaurant,31246 Pacific Highway S,253-946-3858,,"curbside,third_party_delivery_service",,2020/04/20 22:25:44.712+00,2020/04/21 00:16:36.259+00
-122.3635815,47.299815,2223,04f37b5c-5849-4180-8cd2-13e0f469a401,Angelicas Restaurant & Lounge,2323 SW 336th St,253-874-1552,,"curbside,third_party_delivery_service",,2020/04/20 22:27:14.129+00,2020/04/20 22:27:14.129+00
-122.309345983464,47.3562745270482,2224,a96e7346-c479-4367-8e1e-0ee685261abe,Apple Teriyaki,27400 Pacific Highway S #B,253-839-0110,,takeout,,2020/04/20 22:29:16.155+00,2020/04/20 22:29:16.155+00
-122.310434746033,47.3148670855184,2225,46e29e56-c389-4cc8-8080-b10b01fd0f85,Applebee's,1801 S 320th St,253-839-2828,,"curbside,third_party_delivery_service",,2020/04/20 22:34:27.684+00,2020/04/20 22:34:27.684+00
-122.312862,47.293263,2226,45f7a4ab-ea99-4e53-84fa-919722a91f59,Arby's,34404 16th Ave S,253-661-8209,,"takeout,third_party_delivery_service",,2020/04/20 22:40:39.002+00,2020/04/20 22:40:39.002+00
-122.3041635,47.31453,2227,efb29f9b-7dd8-4f62-822b-a300363e4ab3,Azteca,32015 23rd Ave S,253-839-6693,,"takeout,third_party_delivery_service",,2020/04/20 22:41:23.930+00,2020/04/20 22:41:23.930+00
-122.320480117069,47.2865149688672,2228,3f33d034-9ef7-4e9f-8935-b7d1c42e7c27,Ban SomTum Thai Food,35109 Pacific Hwy S,253-517-5519,,"takeout,third_party_delivery_service",,2020/04/20 22:44:29.549+00,2020/04/20 22:44:29.549+00
-122.3154135,47.31966,2229,ff3e9dfc-4695-4737-8531-44f9b8ebc476,Bangkok Garden Thai Restaurant,31509 Pacific Highway S,253-946-8833,,"takeout,third_party_delivery_service",,2020/04/20 22:45:11.686+00,2020/04/20 22:45:11.686+00
-122.363580064816,47.3013560135549,2230,55ca135e-f38f-4a1d-8e35-7470c73ae355,Basil Thai Restaurant,2318 SW 336th St,253-517-8146,,"takeout,curbside,third_party_delivery_service",,2020/04/20 22:46:45.974+00,2020/04/20 22:46:45.974+00
-122.321257853123,47.6205681342964,2232,b6a8c64d-cbc5-4dcf-8c8a-1d8345b53e65,Kimchi Bistro,219 Broadway E. #16 Seattle WA 98102,206-323-4472,https://www.instagram.com/kimchibristroseattle/,"takeout,third_party_delivery_service","Family style Korean Restaurant
Open everyday 11:00am to 8:30pm, Closed on Wednesdays",2020/04/20 22:51:07.073+00,2020/04/21 16:10:54.722+00
-122.242547357753,47.7563980735759,2233,8f69a7a7-34cc-4c61-8832-6c07a6054c55,192 Brewing Co.,7324 NE 175th Street Ste F ,425-424-2337,http://192brewing.com,"takeout,third_party_delivery_service","Monday - Friday 3 PM - 7 PM
Saturday & Sunday 12 PM - 6 PM ",2020/04/20 22:51:48.286+00,2020/04/20 22:53:34.435+00
-122.1654465,47.488986,2234,d2e01f5d-dbf4-4636-8770-30fc3c455321,Renton Countryside,"4004 NE 4TH STREET SUITE 101 Renton, WA 98056",(425) 255-3595,http://www.countrysidecafewa.com/welcome,"takeout,delivery",Delivery within 5 miles,2020/04/20 22:53:34.811+00,2020/04/20 22:53:34.811+00
-122.254937109354,47.7589073280233,2236,c31cebe6-542f-4b92-8a9d-695b6786de12,Kidd Valley - Kenmore,6434 Bothell Way NE Kenmore WA 98028,425-485-5514,http://kiddvalley.com,third_party_delivery_service,"Sun - Thurs 11 AM - 8:30 PM 
Fri & Sat 11 AM - 9 PM ",2020/04/20 22:56:36.443+00,2020/04/30 19:50:14.297+00
-122.311689317254,47.3388406961531,2237,427c77ae-9af6-42a2-8192-3e127aa33663,Bellas Artes Bakery,29314 Pacific Highway S #101A,253-946-0133,,"takeout,curbside,third_party_delivery_service",,2020/04/20 22:59:22.802+00,2020/04/20 22:59:22.802+00
-122.316372069443,47.3128374722392,2238,5d925405-6510-4a89-8289-0eb45b3d7eb9,Billy McHale's,1320 S 324th St Unit A10,253-839-4200,,"takeout,curbside",,2020/04/20 23:00:06.067+00,2020/04/20 23:00:06.067+00
-122.314102460979,47.286849887327,2239,1d5bee80-c79d-4db4-857b-0c3f29e92456,Biscuits Café,35105 Enchanted Pkwy S,253-838-0925,,"takeout,third_party_delivery_service",,2020/04/20 23:02:05.899+00,2020/04/20 23:02:05.899+00
-122.314089828702,47.3131858614502,2240,b0b4049b-5cb8-44b5-85d7-7a735e3791ae,Black Bear Diner - Federal Way,"32065 Pacific Hwy S, Federal Way, WA 98003",253-945-8332,https://blackbeardiner.com/location/federal-way/,"takeout,third_party_delivery_service",Open 7 days a week from 8AM to 8PM,2020/04/20 23:03:16.823+00,2020/04/30 19:15:30.901+00
-122.318343027781,47.2881358397129,2241,b3e8578e-1a85-402b-8674-071ec7e201f6,Blue Island Sushi & Roll,35002 Pacific Highway S #A101,253-838-5500,,"takeout,third_party_delivery_service",,2020/04/20 23:05:07.600+00,2020/04/20 23:05:07.600+00
-122.308176041006,47.3148982754743,2242,adfb79f1-931b-4d5e-80fb-ec3cf24c1283,Buffalo Wild Wings,1928 S Commons,253-529-7862,,"takeout,curbside,third_party_delivery_service",,2020/04/20 23:06:46.675+00,2020/04/20 23:06:46.675+00
-122.362029,47.301426,2243,10755e55-d1bd-4585-8fdf-0bbcb6b434f1,Burger Han's,2120 SW 336th St,253-661-6697,,"takeout,curbside,third_party_delivery_service",,2020/04/20 23:07:52.379+00,2020/04/20 23:07:52.379+00
-122.318679828702,47.2893410611496,2244,cffb7716-f1c1-49f4-872b-b252e8400c1d,Burger King - Federal Way,34819 Pacific Highway S,253-344-1134,https://www.bk.com/,third_party_delivery_service,Available by Drive-thru and Delivery,2020/04/20 23:09:06.756+00,2020/04/24 19:22:31.664+00
-122.321369451722,47.297551446001,2245,63bcaf22-6ac5-48e6-8ce5-5e6ba1110bee,Caffe D'Arte LLC,33926 9th Ave S,206-762-4381,,curbside,,2020/04/20 23:10:12.577+00,2020/04/20 23:10:12.577+00
-122.262718528478,47.7587067182523,2247,73b855a9-f22f-4c74-8fc5-c69c50b9f0da,Hodge Podge Cafe ,6016 NE Bothell Way Kenmore WA 98028,425-949-8802,http://thehodgepodgecafe.com,"takeout,delivery",11 AM - 7 PM ,2020/04/20 23:22:22.051+00,2020/04/21 14:26:47.052+00
-122.263411026584,47.7586739342223,2248,3e97a095-d35d-44ea-84c7-14d2b8c259de,Acapulco Fresh ,"6016 NE Bothell Way, Kenmore, WA 98028",425-482-0334,,takeout,"Mon - Sat 11 AM - 8:30 PM 
Sun 11 AM - 8:30 PM",2020/04/20 23:30:55.147+00,2020/04/21 14:26:56.286+00
-122.3129835,47.317482,2249,0e6d12b5-4e12-4112-8ddc-791b90598827,California Burrito Taco Shop,31646 Pacific Highway S,253-946-5387,,third_party_delivery_service,Available for drive-thru only,2020/04/20 23:31:38.623+00,2020/04/20 23:31:38.623+00
-122.312833923942,47.3101898737715,2250,7b844df3-c7b1-4bd6-8327-ac7e08b4c098,Can-Am Pizza,32510 Pacific Highway S,253-661-7722,,takeout,,2020/04/20 23:33:15.073+00,2020/04/20 23:33:15.073+00
-122.252412008694,47.7597821161835,2251,94a3f431-9a0f-4a17-881a-af6d064f4c48,Ichiban Teriyaki ,"6524 NE 181st St, Kenmore, WA 98028",425-481-7585,,takeout,11 AM - 8 PM ,2020/04/20 23:36:12.637+00,2020/04/21 14:27:54.399+00
-122.239582703272,47.7569645085541,2253,a9b843f3-9ae9-4363-866c-3f6ae80599e9,Jay's Cafe ,7520 NE Bothell Way Kenmore WA 98028 ,425-485-6267,,takeout,Monday - Sunday 7 AM - 5 PM ,2020/04/20 23:39:57.875+00,2020/04/21 14:28:36.827+00
-122.292117,47.445687,2254,30d6d5d8-553f-4d63-814a-0b49d357b28e,7-Eleven,"3120 S 176th St SeaTac, WA 98188",(206) 242-4559,,takeout,Open 24 hours / 7 days a week,2020/04/20 23:41:53.557+00,2020/06/04 14:35:09.820+00
-122.295863593254,47.432314895956,2255,0078d113-ba4b-406e-83c7-3bd3a97b4281,7-Eleven,"19023 International Blvd Seattle, WA 98188",(206) 243-8854,,takeout,Open 24 hours a day / 7 days a week,2020/04/20 23:44:41.233+00,2020/04/20 23:52:10.754+00
-122.295858380697,47.4223756685737,2256,3d1435a3-a983-4e8b-8b19-c2bf164c34e9,7-Eleven - Angle Lake,"20008 Pacific Hwy S SeaTac, WA 98198",(206) 824-3984,,takeout,"Open 24 hours a day / 7 days a week
",2020/04/20 23:46:11.771+00,2020/04/27 02:32:21.147+00
-122.297633124999,47.4086019421455,2257,401b2e6e-a8ad-432f-8d5d-87eb7c43bf93,7-Eleven,"21454 Pacific Hwy S SeaTac, WA 98198",(206) 878-3858,,takeout,"Open 24 hours a day / 7 days a week
",2020/04/20 23:47:46.805+00,2020/04/20 23:53:52.830+00
-122.235486530335,47.7564030646194,2258,1c242089-1b28-4ca9-8845-f6feff16bf38,Sri Uma Thai Cuisine ,"7850 NE Bothell Way, Kenmore WA, 98028",425-806-3939,http://tsriumathaikenmore.com,takeout,"Mon – Tues 11 AM – 9 PM 
Friday – Sat 11:00 AM - 10:00 PM
Sunday 12:00 PM - 9:00 PM
",2020/04/20 23:48:24.581+00,2020/04/21 14:29:08.874+00
-122.313881587559,47.3162723594029,2259,b664844e-b75f-413e-8f87-bc1d8cb7fe68,Chipotle Mexican Grill - Federal Way,"31827 Pacific Hwy S A, Federal Way, WA 98003",253-945-8287,,"takeout,third_party_delivery_service",,2020/04/20 23:54:14.985+00,2020/04/30 14:47:14.522+00
-122.248710051279,47.7586116725063,2260,affb43ba-526f-4db1-8235-b7dfd7e1932f,Toshi's Teryaki - Kenmore,"6830 NE Bothell Way, Kenmore WA 98028",(425) 483-6318,,takeout,Monday - Saturday 11:30 AM - 6:30 PM ,2020/04/20 23:55:47.544+00,2020/04/28 21:08:37.319+00
-122.289170661052,47.4665190891556,2261,a490dcb5-115f-4468-8f9a-ba34a6652031,Tabarak Market,"15213 Military Rd S SeaTac, WA 98188",(206) 246-0507,,takeout,"Weekdays 8am - 10pm
Weekends 8am - 11pm",2020/04/20 23:56:44.960+00,2020/04/22 03:47:53.589+00
-122.296125126984,47.4364533261446,2262,24d92665-c4cd-4f28-81f9-736314ea3503,SeaTac Liquor & Wine,"18613 International Blvd #8 SeaTac, WA 98188",,,takeout,"M-Th & Su 10am - 9pm
Fri/Sa 10am - 10pm",2020/04/20 23:59:09.849+00,2020/04/20 23:59:09.849+00
-122.290012831333,47.4513558462292,2263,b24dad12-0cd3-4911-8d19-b3876d79e839,Toms Finer Foods,"3306 S 170th St SeaTac, WA 98188",(206) 243-7040,,takeout,Daily 9:30am - 8pm,2020/04/21 00:01:02.249+00,2020/04/21 14:36:56.701+00
-122.290803,47.44422,2264,ff7e6f01-f5dc-4ed1-8172-15b5ad8d5272,Aqua Terra,"3201 S 176th St Seattle, WA 98188",206 241 2000,,takeout,Inside the Marriott Hotel.  Hotel Guests can order carry out or hotel room service. Non guests please call to place and order for pickup,2020/04/21 00:04:03.592+00,2020/04/21 00:04:03.592+00
-122.299744570273,47.3169404830599,2265,566f1e7b-11e0-494c-8ab6-067ab06d21b6,Cho Dang Tofu Restaurant,2200 S 320th St #B201,253-839-2459,,takeout,,2020/04/21 00:07:04.712+00,2020/04/21 00:07:04.712+00
-122.313826639021,47.3168276391386,2266,3a8698fd-eb74-46d8-80a2-ba62f6c109fa,Church's Chicken - Federal Way,"8M8P+QF Federal Way, Washington",253-946-0596,,third_party_delivery_service,Drive-thru available,2020/04/21 00:08:10.842+00,2020/04/30 14:48:01.389+00
-122.301424195107,47.3164774244576,2267,d2d9d8d2-1330-4be4-80f8-d4a280859406,Cold Stone Creamery - Federal Way,"2430 S 319th Pl, Federal Way, WA 98003",253-839-9400,https://www.coldstonecreamery.com/,"takeout,third_party_delivery_service",Order online for take-out,2020/04/21 00:10:11.518+00,2020/04/29 18:36:14.608+00
-122.303070031086,47.3139350159151,2268,eb966643-4a61-4b16-8b14-0ed52734a54c,Crazy Pho Cajun,32034 23rd Ave S,206-429-3893,,"takeout,curbside,third_party_delivery_service",,2020/04/21 00:11:06.879+00,2020/04/21 00:11:06.879+00
-122.363700228181,47.300363440881,2269,80aee502-c7b6-42ea-854d-48449583286e,Dairy Queen - Federal Way,"2305 SW 336th St, Federal Way, WA 98023",253-927-1066,,takeout,Drive-thru only,2020/04/21 00:12:27.736+00,2020/04/30 14:48:56.955+00
-122.363406,47.299806,2270,026ef35b-0937-4d0d-8ba9-98c136ed1ea8,Domino's Pizza #7108,2317 SW 336th St,253-952-3030,,"takeout,delivery",,2020/04/21 00:13:06.032+00,2020/04/21 00:13:06.032+00
-122.314763397481,47.3122600980863,2271,bcbfae71-3df9-4ae7-8df3-d3d9a6f7a5ed,Domino's Pizza #7126,1426 S 324th St #103A,253-946-9494,,"takeout,delivery",,2020/04/21 00:15:00.807+00,2020/04/21 00:15:00.807+00
-122.300633654763,47.3168924229981,2272,5fb15616-04a3-4909-8dcb-1c0d71df5251,East India Grill,31845 Gateway Blvd S,253-529-9292,,"takeout,third_party_delivery_service",,2020/04/21 00:16:17.214+00,2020/04/21 00:16:17.214+00
